product_id,name,category,brand,price,color,size
514,Product W7MK,Electronics,Brand D,109.23,,XXL
515,Product AJ1P,Clothing,Brand C,90.01,Black,
516,Product 92AX,Home,Brand B,143.1,White,M
517,Product 3VSR,Clothing,Brand B,73.05,Red,XL
518,Product I30X,Toys,Brand D,136.31,,L
519,Product 3PNO,Books,Brand E,97.18,Blue,M
520,Product BE8H,Books,Brand A,117.66,Black,XXL
521,Product GN2W,Books,Brand B,123.07,White,XL
522,Product 1HHN,Clothing,Brand A,77.61,Green,L
523,Product XBMS,Home,Brand B,122.17,Blue,M
524,Product V6RW,Electronics,Brand D,120.99,Black,XXL
525,Product UQK3,Toys,Brand B,90.25,,
526,Product KIFS,Books,Brand C,132.26,Red,XL
527,Product A0RH,Electronics,Brand C,80.97,Blue,S
528,Product 1V9Q,Clothing,Brand C,158.26,White,M
529,Product XZK7,Toys,Brand E,88.57,Green,S
530,Product HUEI,Home,Brand A,69.22,White,M
531,Product 5YXA,Electronics,Brand D,133.15,Blue,L
532,Product SL9I,Toys,Brand B,132.58,Green,L
533,Product VB6Q,Electronics,Brand E,127.81,Black,M
534,Product LFQH,Clothing,Brand B,70.51,Black,XL
535,Product GQO4,Clothing,Brand C,81.22,Green,
536,Product A242,Toys,Brand E,111.42,Black,XL
537,Product MPHA,Toys,Brand D,131.07,Red,XL
538,Product ZSDL,Books,Brand D,110.92,,XL
539,Product KGGH,Clothing,Brand C,64.85,Blue,XL
540,Product 2QBM,Clothing,Brand D,94.02,,XXL
541,Product Q84H,Clothing,Brand E,78.98,Green,XL
542,Product 06TT,Toys,Brand D,141.93,Red,XL
543,Product KKNL,Home,Brand E,133.8,,
544,Product KQJE,Clothing,Brand B,76.77,,XXL
545,Product 83JB,Electronics,Brand D,114.7,White,L
546,Product NGUM,Books,Brand A,146.3,,XL
547,Product SO15,Clothing,Brand E,130.63,Red,M
548,Product XZ2B,Home,Brand E,100.31,,
549,Product RGWT,Home,Brand C,60.25,White,L
550,Product RKTC,Toys,Brand B,49.28,Blue,S
551,Product X84B,Electronics,Brand A,117.47,Green,M
552,Product PS87,Books,Brand B,48.35,Green,S
553,Product K2NS,Toys,Brand E,110.61,Black,XL
554,Product 6ZJ2,Toys,Brand D,116.33,White,XXL
555,Product JADX,Electronics,Brand D,137.6,Green,XL
556,Product L722,Toys,Brand A,116.65,Black,
557,Product WSCP,Home,Brand D,99.65,Green,
558,Product KWEO,Home,Brand C,104.74,,S
559,Product IXOT,Clothing,Brand E,89.16,White,S
560,Product OYXY,Books,Brand B,63.17,White,M
561,Product EEIF,Electronics,Brand B,105.9,Green,XL
562,Product 0QB7,Clothing,Brand E,134.11,Black,
563,Product FWWO,Home,Brand D,82.02,,XXL
564,Product B8RM,Toys,Brand D,93.18,,S
565,Product KOYV,Clothing,Brand C,56.37,White,L
566,Product V70J,Home,Brand E,67.28,Red,M
567,Product E6TU,Electronics,Brand E,155.22,Green,M
568,Product BNA6,Books,Brand D,48.63,Green,XXL
569,Product FKTV,Electronics,Brand E,87.5,White,
570,Product ZAUO,Clothing,Brand A,91.93,,XL
571,Product LCW8,Clothing,Brand D,54.0,Blue,
572,Product P432,Electronics,Brand A,57.85,Blue,M
573,Product 4CTQ,Clothing,Brand D,117.05,Blue,L
574,Product 95IW,Electronics,Brand B,106.54,,XXL
575,Product 8U99,Books,Brand C,134.46,,L
576,Product 4XIX,Home,Brand D,144.81,White,XL
577,Product 1B2A,Home,Brand A,73.72,White,L
578,Product D09Q,Clothing,Brand B,134.31,Green,L
579,Product QA5X,Home,Brand B,94.86,,L
580,Product XE7G,Books,Brand A,107.9,Blue,
581,Product 0DA7,Home,Brand D,73.41,Green,M
582,Product CI5W,Clothing,Brand D,90.07,Black,XXL
583,Product GMA7,Toys,Brand D,68.8,Green,S
584,Product ERVB,Books,Brand B,62.94,Green,M
585,Product MVI5,Clothing,Brand E,121.93,,
586,Product Y5S9,Toys,Brand C,107.37,Red,XL
587,Product 54YT,Toys,Brand E,50.0,Green,XL
588,Product 14MZ,Home,Brand D,83.09,Red,S
589,Product Z3RS,Electronics,Brand E,93.16,Blue,S
590,Product S4A2,Home,Brand D,82.06,Blue,S
591,Product WLK8,Toys,Brand D,152.27,Black,XXL
592,Product 1BAH,Electronics,Brand E,64.46,Red,
593,Product IXYO,Books,Brand B,49.73,Red,XXL
594,Product X6DY,Books,Brand B,140.21,Red,XL
595,Product 6BLI,Clothing,Brand B,108.63,Green,XL
596,Product RFC9,Home,Brand B,98.79,,
597,Product QZ2I,Electronics,Brand E,67.35,Blue,L
598,Product B4QV,Clothing,Brand D,31.74,,L
599,Product 14DY,Home,Brand E,133.67,Red,L
600,Product 0MA5,Toys,Brand E,137.65,Blue,XXL
601,Product 2UQO,Home,Brand C,100.51,Black,M
602,Product 7UJJ,Home,Brand A,104.59,Green,S
603,Product 6OO0,Books,Brand C,93.51,White,XL
604,Product 419C,Home,Brand B,177.42,White,
605,Product XJHI,Home,Brand C,164.13,Red,XL
606,Product KSTF,Home,Brand C,88.7,,S
607,Product JF6B,Clothing,Brand E,96.28,Blue,
608,Product V6EH,Books,Brand A,100.19,White,
609,Product HRX5,Books,Brand E,89.5,Red,L
610,Product KMNS,Electronics,Brand C,130.83,White,
611,Product 45GO,Home,Brand E,81.66,Blue,L
612,Product S5BI,Books,Brand B,145.96,,
613,Product 527E,Home,Brand E,110.21,Green,S
614,Product AXPY,Books,Brand A,148.09,White,
615,Product Z5TP,Books,Brand D,81.82,Blue,XXL
616,Product HTFP,Toys,Brand D,27.27,Green,
617,Product VVM1,Toys,Brand B,54.74,,L
618,Product HNZ7,Toys,Brand A,76.57,Blue,XL
619,Product JNVR,Electronics,Brand D,80.65,Red,L
620,Product 24F4,Toys,Brand A,75.34,Blue,M
621,Product QMD6,Books,Brand C,138.84,,XL
622,Product 6DKP,Electronics,Brand A,115.02,,L
623,Product 3ETY,Home,Brand D,74.47,Blue,S
624,Product S9EA,Books,Brand E,157.51,Black,S
625,Product 6PQ6,Electronics,Brand E,113.98,Black,M
626,Product P1Y6,Toys,Brand C,122.23,Red,M
627,Product HM1A,Clothing,Brand A,116.25,Green,XXL
628,Product MJQP,Clothing,Brand C,139.61,Green,
629,Product 9MG6,Electronics,Brand C,114.08,Black,M
630,Product XCUV,Clothing,Brand D,107.49,Black,
631,Product 5Y8I,Toys,Brand C,153.4,Red,
632,Product NCOZ,Clothing,Brand D,139.59,Black,S
633,Product T0BE,Toys,Brand E,136.01,Red,XXL
634,Product CFUL,Electronics,Brand A,119.78,Blue,XXL
635,Product TN5K,Electronics,Brand D,96.54,Blue,L
636,Product CXOA,Home,Brand D,70.74,Green,XL
637,Product 5WE0,Toys,Brand C,95.07,Black,S
638,Product HLXN,Home,Brand B,111.1,White,XL
639,Product 86K4,Home,Brand B,106.36,White,XL
640,Product WHNK,Clothing,Brand A,91.81,Black,M
641,Product Y449,Electronics,Brand A,63.11,Black,S
642,Product VOOR,Electronics,Brand E,103.07,,XL
643,Product E1IT,Electronics,Brand D,122.52,Red,
644,Product QO9J,Clothing,Brand C,128.48,Black,
645,Product 1TJF,Toys,Brand D,99.6,Green,
646,Product RDDT,Toys,Brand C,108.41,Red,
647,Product BDRO,Toys,Brand D,99.9,Blue,XL
648,Product NN2P,Clothing,Brand A,135.13,,XL
649,Product WSK7,Home,Brand C,115.43,Red,S
650,Product D5BQ,Toys,Brand B,169.1,Blue,XL
651,Product 32JS,Books,Brand D,90.99,Black,S
652,Product F62Z,Clothing,Brand C,60.2,Red,S
653,Product MWJM,Books,Brand C,70.56,Green,M
654,Product WG1S,Books,Brand B,92.55,Blue,L
655,Product Y1J7,Toys,Brand C,51.43,Blue,XL
656,Product V66K,Toys,Brand E,100.31,Red,L
657,Product Z4XR,Toys,Brand A,75.94,,M
658,Product FS8X,Clothing,Brand B,87.25,White,L
659,Product 0FIU,Home,Brand D,140.44,Blue,XL
660,Product 9BJK,Clothing,Brand A,108.72,Blue,XL
661,Product 80GW,Clothing,Brand B,67.86,Black,M
662,Product IOKQ,Home,Brand B,54.34,Blue,XL
663,Product YVGH,Books,Brand A,51.76,Red,M
664,Product H2GH,Home,Brand C,88.15,Red,XL
665,Product KQK3,Electronics,Brand D,57.72,Black,XXL
666,Product V7MM,Home,Brand B,127.58,,L
667,Product Z2AJ,Home,Brand B,114.28,,M
668,Product TP9F,Clothing,Brand C,98.72,Red,
669,Product 22JP,Clothing,Brand D,140.96,Green,XXL
670,Product HP2S,Books,Brand A,104.47,Black,L
671,Product F6QU,Home,Brand C,52.6,Blue,
672,Product S3ZU,Home,Brand E,78.24,Green,S
673,Product 58U7,Toys,Brand A,97.75,Black,XXL
674,Product NQ2B,Clothing,Brand D,92.65,Green,
675,Product 6YAD,Toys,Brand A,61.53,Blue,M
676,Product QXLL,Home,Brand E,52.0,,
677,Product SAGI,Home,Brand D,132.94,,XL
678,Product 43LS,Home,Brand C,93.83,,XL
679,Product LK4Q,Clothing,Brand B,99.92,Blue,XL
680,Product QUZL,Toys,Brand D,95.19,Black,M
681,Product GRGM,Home,Brand E,90.24,Green,S
682,Product 02XB,Toys,Brand E,58.97,Green,
683,Product JN6V,Books,Brand E,45.3,Black,XL
684,Product E8PJ,Clothing,Brand E,68.49,,M
685,Product 6JLZ,Toys,Brand C,151.18,Black,
686,Product GQ18,Clothing,Brand B,70.71,White,S
687,Product S1ZX,Home,Brand C,114.11,Black,XL
688,Product LUEB,Books,Brand E,98.05,Green,S
689,Product AJLA,Electronics,Brand A,51.84,Green,L
690,Product YNQE,Books,Brand C,114.34,Blue,M
691,Product YXCE,Electronics,Brand B,105.31,White,S
692,Product UR2V,Electronics,Brand E,75.82,Black,L
693,Product 8MP1,Electronics,Brand C,119.27,Black,S
694,Product 3E0S,Home,Brand A,100.56,Red,XL
695,Product 3H53,Toys,Brand A,104.86,Green,M
696,Product DZRD,Toys,Brand E,116.22,White,S
697,Product NW13,Electronics,Brand B,83.58,,XXL
698,Product QEG6,Clothing,Brand C,91.54,Red,XXL
699,Product E4E7,Books,Brand A,35.23,White,L
700,Product KKRO,Electronics,Brand A,143.81,Red,M
701,Product MWKP,Clothing,Brand E,122.17,Black,
702,Product 38MY,Electronics,Brand E,125.6,Green,L
703,Product PI7F,Home,Brand C,67.13,,S
704,Product H9QO,Toys,Brand B,53.65,Black,
705,Product 3PT7,Electronics,Brand D,97.62,Blue,S
706,Product QBSY,Electronics,Brand C,130.41,Red,XXL
707,Product 0BA9,Books,Brand E,42.19,Blue,M
708,Product FYO6,Clothing,Brand B,108.7,Blue,
709,Product 9N89,Electronics,Brand C,167.42,Black,XXL
710,Product SRJX,Home,Brand B,117.38,Red,S
711,Product OXYQ,Books,Brand B,98.19,Blue,L
712,Product KF7G,Home,Brand B,57.93,Green,
713,Product F4YT,Home,Brand C,201.83,Black,M
714,Product J8CB,Books,Brand A,80.76,Black,L
715,Product JBCR,Clothing,Brand A,111.8,White,XL
716,Product 2Q1G,Clothing,Brand C,92.61,Green,
717,Product ZV0Y,Clothing,Brand E,131.88,,S
718,Product 2FOF,Clothing,Brand A,62.42,Black,M
719,Product 3Z92,Home,Brand D,129.94,Blue,
720,Product YSYC,Books,Brand D,146.15,,XXL
721,Product 78RJ,Books,Brand E,41.13,Green,XL
722,Product K17V,Toys,Brand B,75.72,White,L
723,Product HAIG,Home,Brand B,93.14,Green,XXL
724,Product 90UU,Toys,Brand B,72.93,White,M
725,Product Z67W,Home,Brand B,93.0,Black,L
726,Product 7IB0,Toys,Brand D,80.53,Blue,L
727,Product H6HK,Toys,Brand E,117.18,Red,XL
728,Product B4GI,Clothing,Brand E,105.26,,S
729,Product S0QU,Electronics,Brand E,72.98,White,
730,Product 4OEY,Books,Brand D,134.51,White,L
731,Product OQ1E,Electronics,Brand B,55.12,,S
732,Product ZXED,Home,Brand A,111.93,Red,S
733,Product QDZ4,Books,Brand A,80.17,,XXL
734,Product 6P40,Electronics,Brand E,117.39,,S
735,Product 9ZNX,Books,Brand A,104.1,Blue,M
736,Product AZA4,Toys,Brand C,124.87,Red,XL
737,Product IMBC,Toys,Brand E,84.15,Black,M
738,Product 5Q9T,Home,Brand E,50.31,,S
739,Product HOTZ,Electronics,Brand C,96.14,White,
740,Product NDXU,Toys,Brand A,133.35,White,L
741,Product TBII,Electronics,Brand D,115.29,,
742,Product 5EW0,Toys,Brand E,94.89,Black,L
743,Product VPMJ,Books,Brand C,147.34,White,
744,Product DNUZ,Home,Brand D,99.67,,XL
745,Product ZVJY,Toys,Brand D,81.56,White,
746,Product MR5Z,Clothing,Brand E,54.51,Green,XL
747,Product 5KKW,Electronics,Brand A,74.44,Red,L
748,Product G9H0,Toys,Brand C,72.71,Green,
749,Product 8DXT,Books,Brand E,167.29,Blue,L
750,Product LQ53,Electronics,Brand C,67.03,White,L
751,Product 9TG6,Clothing,Brand B,141.33,White,
752,Product 468K,Toys,Brand A,100.49,Blue,
753,Product FBFW,Toys,Brand D,134.86,Black,
754,Product KMJ7,Clothing,Brand C,94.96,,XXL
755,Product EPO6,Home,Brand E,69.55,Black,
756,Product U77I,Books,Brand E,99.95,Green,S
757,Product RGJ2,Toys,Brand C,95.39,Blue,S
758,Product OS1R,Home,Brand D,122.06,,S
759,Product STX5,Electronics,Brand B,104.35,Red,M
760,Product 70EQ,Electronics,Brand E,90.01,White,XL
761,Product G2YT,Books,Brand D,81.64,Green,
762,Product T0I5,Books,Brand E,59.39,Black,L
763,Product BVSD,Books,Brand C,88.23,Red,XXL
764,Product EL2S,Clothing,Brand D,119.81,Blue,L
765,Product NZUR,Books,Brand C,103.8,,XL
766,Product MX30,Toys,Brand C,120.19,,
767,Product EC6H,Electronics,Brand E,108.48,,XXL
768,Product Q48S,Books,Brand E,66.66,Green,
769,Product PMNP,Electronics,Brand B,104.45,,
770,Product SOW5,Toys,Brand D,106.99,Blue,XXL
771,Product 9BSQ,Toys,Brand D,93.78,Black,XXL
772,Product PQ4X,Clothing,Brand D,104.27,Blue,
773,Product G42L,Home,Brand B,92.6,White,M
774,Product U0HQ,Toys,Brand D,104.25,Black,S
775,Product 66N5,Toys,Brand E,74.91,Red,
776,Product G6ZZ,Toys,Brand A,103.49,White,XXL
777,Product T1WG,Home,Brand D,93.1,Red,S
778,Product W59J,Home,Brand A,112.0,Blue,XL
779,Product 8QB3,Toys,Brand B,105.64,Black,L
780,Product OCCI,Home,Brand C,62.18,Black,XL
781,Product 84AL,Home,Brand A,73.22,Red,M
782,Product R9LT,Home,Brand A,85.26,Red,XXL
783,Product KFDS,Electronics,Brand A,113.0,White,S
784,Product Y9EA,Clothing,Brand C,104.52,,S
785,Product W4NN,Toys,Brand C,138.32,Black,L
786,Product C7JS,Books,Brand A,114.65,Green,XL
787,Product 6E8I,Books,Brand A,100.93,Blue,M
788,Product HYQL,Electronics,Brand B,171.51,Red,
789,Product WMCV,Clothing,Brand E,89.12,Blue,M
790,Product 3ZNP,Clothing,Brand A,141.79,,XXL
791,Product GY47,Books,Brand B,31.51,Green,
792,Product E3IV,Home,Brand D,74.82,Red,L
793,Product X3XT,Electronics,Brand D,61.66,Blue,
794,Product YUTI,Books,Brand A,140.79,Green,L
795,Product EUAQ,Home,Brand A,153.78,White,XXL
796,Product 7QHO,Home,Brand D,148.98,Blue,S
797,Product O18Y,Clothing,Brand D,175.15,Red,
798,Product 8JRG,Electronics,Brand B,78.27,Blue,
799,Product P6ZQ,Electronics,Brand A,105.08,,S
800,Product WK4V,Electronics,Brand A,126.53,Black,L
801,Product G92I,Electronics,Brand B,75.14,,S
802,Product KYWL,Books,Brand D,91.91,Red,S
803,Product IOUG,Toys,Brand D,110.57,Black,M
804,Product SNBD,Toys,Brand E,55.3,Red,S
805,Product H2AK,Toys,Brand D,71.1,Green,S
806,Product K209,Electronics,Brand B,128.87,White,XXL
807,Product 7N7L,Electronics,Brand B,124.73,Black,XL
808,Product 7IDU,Home,Brand A,71.63,Green,XXL
809,Product 4ZNU,Home,Brand B,104.87,,XXL
810,Product QMOW,Electronics,Brand C,55.5,,
811,Product SO6O,Books,Brand A,65.6,,L
812,Product KI8G,Books,Brand E,121.59,Black,
813,Product KGWG,Books,Brand C,146.02,,
814,Product 1A6G,Clothing,Brand D,80.74,Blue,S
815,Product FA0B,Clothing,Brand B,96.35,Blue,XL
816,Product 9EQ1,Books,Brand E,137.54,Black,L
817,Product C7GQ,Electronics,Brand C,176.45,Blue,S
818,Product RA5B,Home,Brand D,91.92,Blue,M
819,Product ENKD,Electronics,Brand C,106.48,Blue,
820,Product 1UHU,Electronics,Brand D,122.54,Green,S
821,Product OTSQ,Books,Brand C,125.27,,XL
822,Product LEN7,Home,Brand B,117.04,Green,M
823,Product 8CNZ,Electronics,Brand A,111.83,,
824,Product FELA,Toys,Brand A,87.34,Red,M
825,Product B71F,Home,Brand A,67.74,Black,XXL
826,Product 24SA,Home,Brand B,116.13,,S
827,Product R7LL,Electronics,Brand A,85.36,Green,M
828,Product HJ9Q,Home,Brand C,167.67,Blue,XL
829,Product 60VG,Home,Brand D,68.08,Blue,XL
830,Product 30UI,Books,Brand A,124.11,White,XXL
831,Product YVAU,Electronics,Brand D,112.95,Green,XXL
832,Product X6HH,Toys,Brand E,11.83,White,XL
833,Product ZLD2,Toys,Brand B,88.84,Blue,
834,Product 3N85,Clothing,Brand B,115.31,Black,L
835,Product GEA0,Electronics,Brand B,71.95,Green,
836,Product 2FOP,Books,Brand B,87.31,,L
837,Product BJO2,Electronics,Brand B,147.03,White,XL
838,Product NSPY,Clothing,Brand A,123.25,,
839,Product NAS9,Home,Brand D,126.74,Red,L
840,Product XSWJ,Electronics,Brand B,128.11,White,XL
841,Product RR8N,Clothing,Brand C,97.19,,
842,Product 9N0L,Books,Brand E,114.61,,XXL
843,Product 0CJ0,Clothing,Brand C,163.17,Green,M
844,Product 7HRB,Clothing,Brand D,103.09,Black,M
845,Product HNMC,Books,Brand D,78.76,,M
846,Product 6UMP,Clothing,Brand D,115.91,White,XXL
847,Product 0BE5,Books,Brand C,98.28,Black,L
848,Product 8SLO,Home,Brand E,110.81,White,
849,Product A9SI,Home,Brand A,113.4,Blue,L
850,Product MBVJ,Books,Brand C,94.73,White,XXL
851,Product TWA3,Electronics,Brand E,142.25,Blue,XL
852,Product PO8U,Toys,Brand D,54.69,Red,S
853,Product K9V5,Home,Brand B,112.7,Red,S
854,Product HPD6,Books,Brand C,85.95,Black,
855,Product 427Y,Home,Brand E,122.49,Black,M
856,Product M3LF,Toys,Brand D,80.36,Green,S
857,Product 0MK6,Books,Brand E,21.42,Green,
858,Product 21ZL,Clothing,Brand C,90.42,Blue,XXL
859,Product TVLU,Electronics,Brand D,56.4,White,S
860,Product YSKR,Electronics,Brand E,150.82,Black,M
861,Product 9M11,Books,Brand A,83.39,Black,
862,Product F2JO,Toys,Brand C,117.61,White,XXL
863,Product X9JT,Books,Brand D,120.26,Red,
864,Product YLVX,Books,Brand E,101.35,Green,XL
865,Product 34Z8,Books,Brand C,118.0,Blue,M
866,Product Z9ZO,Electronics,Brand A,80.6,White,
867,Product I17E,Toys,Brand E,133.05,Red,
868,Product 1YJX,Electronics,Brand D,86.58,Black,XL
869,Product FZ0Z,Toys,Brand C,91.14,Black,XL
870,Product JGK6,Electronics,Brand A,126.46,Green,XL
871,Product YA6Z,Clothing,Brand B,94.7,,L
872,Product HVTB,Electronics,Brand B,147.11,Green,
873,Product Z8BJ,Clothing,Brand D,70.09,,L
874,Product FAHT,Toys,Brand B,91.08,Green,
875,Product WSYA,Books,Brand D,151.91,Red,S
876,Product LRFY,Clothing,Brand D,130.11,Blue,XXL
877,Product K61Z,Books,Brand A,191.83,Red,XL
878,Product IWCB,Toys,Brand D,95.32,,
879,Product 7HRY,Books,Brand C,56.07,Green,XL
880,Product 318B,Home,Brand C,142.36,,XL
881,Product TDCI,Home,Brand A,98.02,White,M
882,Product 8Q3S,Toys,Brand E,105.27,Green,S
883,Product X0SN,Books,Brand A,89.38,Green,L
884,Product AXBB,Books,Brand B,69.71,Green,
885,Product UHAH,Electronics,Brand A,68.85,Green,XL
886,Product N4NH,Toys,Brand B,114.81,Red,
887,Product CT0G,Books,Brand B,112.31,Black,XL
888,Product P3KO,Clothing,Brand C,87.53,Black,M
889,Product J0YQ,Electronics,Brand D,66.8,White,L
890,Product VBNM,Electronics,Brand E,132.07,Black,XXL
891,Product VHEF,Clothing,Brand A,80.87,Red,XL
892,Product VEI4,Home,Brand B,162.18,White,XL
893,Product T9GO,Books,Brand A,75.3,Black,XXL
894,Product IPF3,Home,Brand A,109.97,Red,
895,Product BQ24,Clothing,Brand D,130.59,Black,M
896,Product 340S,Books,Brand A,81.0,White,
897,Product 4JK5,Electronics,Brand E,118.64,Red,S
898,Product WFKC,Home,Brand C,48.69,Black,
899,Product 1FPT,Clothing,Brand A,91.43,White,S
900,Product 6M0Q,Home,Brand D,147.15,White,
901,Product OEY5,Toys,Brand C,137.41,White,M
902,Product AHHW,Toys,Brand B,115.09,Blue,S
903,Product QK1P,Books,Brand C,114.89,Green,XXL
904,Product P8G7,Clothing,Brand B,85.63,,S
905,Product OEGG,Electronics,Brand E,113.77,Red,S
906,Product 76M6,Home,Brand E,103.93,Red,M
907,Product 5O21,Books,Brand A,79.94,White,L
908,Product YS20,Toys,Brand B,136.48,Blue,M
909,Product 9LAQ,Home,Brand A,91.68,,S
910,Product EW41,Clothing,Brand D,96.4,Black,S
911,Product AVJG,Books,Brand D,76.02,,S
912,Product LRRV,Toys,Brand E,99.5,Green,S
913,Product LEH8,Electronics,Brand D,84.54,Red,
914,Product A7F9,Toys,Brand D,114.63,,S
915,Product 37IV,Home,Brand C,102.16,Green,XL
916,Product UTPA,Books,Brand E,51.81,Blue,XL
917,Product V8GB,Home,Brand A,78.02,Blue,XXL
918,Product IOPB,Electronics,Brand E,125.44,Black,M
919,Product 1V8O,Clothing,Brand B,117.29,,M
920,Product 9XB8,Books,Brand C,104.81,White,S
921,Product OI6X,Home,Brand D,94.94,Black,M
922,Product QD9W,Home,Brand D,127.45,,XL
923,Product JKVD,Books,Brand B,103.83,Blue,L
924,Product FAPZ,Clothing,Brand B,101.0,Green,
925,Product SQ63,Books,Brand B,100.68,Green,
926,Product LOEQ,Books,Brand C,92.65,Red,M
927,Product CXZW,Books,Brand C,121.59,Red,
928,Product 9M7Q,Books,Brand C,79.34,Red,S
929,Product ZAF8,Books,Brand A,64.91,,XL
930,Product 232W,Books,Brand D,50.98,White,L
931,Product ZV38,Toys,Brand A,95.28,Black,XL
932,Product CG6Y,Toys,Brand D,53.97,Red,M
933,Product 5N0Z,Home,Brand C,67.35,White,XXL
934,Product OUX5,Clothing,Brand B,102.66,Black,S
935,Product EJ1N,Home,Brand E,97.61,Blue,XL
936,Product W8V6,Toys,Brand E,97.6,Black,XL
937,Product EDD7,Electronics,Brand A,113.68,Red,M
938,Product DC6O,Books,Brand C,88.74,Blue,XL
939,Product LUYD,Electronics,Brand A,79.23,White,L
940,Product ZWH4,Home,Brand D,79.38,Green,XL
941,Product O0V6,Books,Brand A,151.17,White,M
942,Product ZX21,Clothing,Brand E,162.83,Green,XXL
943,Product VJOT,Clothing,Brand C,100.95,White,XL
944,Product OJ76,Electronics,Brand C,95.94,White,S
945,Product E0CH,Books,Brand B,75.49,Red,XL
946,Product 3L1X,Books,Brand E,110.91,Green,XXL
947,Product TAK6,Toys,Brand C,127.44,Green,S
948,Product 40Q1,Books,Brand B,115.56,Black,S
949,Product K7K0,Electronics,Brand D,79.92,Green,XL
950,Product T5C9,Toys,Brand B,100.85,,XL
951,Product B3M5,Clothing,Brand C,102.63,Black,
952,Product NZHJ,Electronics,Brand C,104.18,Green,S
953,Product STO8,Home,Brand B,46.91,Red,XL
954,Product PVFQ,Clothing,Brand D,115.68,Red,S
955,Product Y7T7,Books,Brand C,102.42,Green,
956,Product PB6E,Home,Brand E,123.06,Blue,XXL
957,Product VG3U,Home,Brand E,112.79,Black,
958,Product BR2R,Electronics,Brand E,81.29,Green,XL
959,Product D6AZ,Toys,Brand D,107.95,Black,XL
960,Product EDIA,Books,Brand C,62.83,Blue,XL
961,Product FQ4Q,Toys,Brand B,51.06,Blue,L
962,Product RPK3,Toys,Brand C,107.22,Black,M
963,Product 1L5F,Toys,Brand E,114.86,,XXL
964,Product OH62,Toys,Brand B,124.1,Black,S
965,Product P4GK,Toys,Brand D,48.37,Black,M
966,Product 4Y2P,Electronics,Brand E,121.37,Black,M
967,Product YW24,Books,Brand D,109.9,White,S
968,Product CCIX,Toys,Brand C,144.07,Black,XXL
969,Product K6CX,Toys,Brand B,89.5,Red,XXL
970,Product QBGA,Clothing,Brand E,59.08,White,XL
971,Product Z94U,Books,Brand E,109.04,Red,M
972,Product AUVI,Electronics,Brand E,140.09,Black,XXL
973,Product J4QZ,Books,Brand B,127.31,White,L
974,Product T5X6,Clothing,Brand E,121.79,Black,L
975,Product Q6I3,Electronics,Brand C,87.67,Red,L
976,Product IYJQ,Home,Brand A,128.13,Red,
977,Product RG6J,Books,Brand A,13.66,Red,XL
978,Product DR4P,Toys,Brand B,83.5,Green,L
979,Product JBMF,Clothing,Brand E,134.97,,XL
980,Product 5TX5,Books,Brand B,126.12,Red,XXL
981,Product W6P6,Books,Brand C,113.3,Blue,XL
982,Product 8COA,Electronics,Brand B,97.05,White,L
983,Product EQFI,Books,Brand A,111.31,Red,L
984,Product 94BP,Clothing,Brand C,135.79,Blue,XL
985,Product 0T0A,Books,Brand B,135.47,Green,XXL
986,Product 88NL,Electronics,Brand A,78.95,Black,M
987,Product QI01,Clothing,Brand C,122.31,White,XXL
